game_name,title,view,dm,like,coin,collect,share,upload_date,url
暗黑破坏神II,【爆笑暗黑破破坏神】ep31自由倒钩，同人Q版动画Diablo2大菠萝,5.0万 ,13,640,9,47,50,2021-10-10,https://www.bilibili.com/video/BV1QP4y187qc
暗黑破坏神II,(圣诞节消息！)《暗黑破壞神IV》2020年末 季度更新内容解析！,10.9万 ,207,546,19,107,290,2020-12-23,https://www.bilibili.com/video/BV1Sz4y1r7jS
暗黑破坏神II,【爆笑暗黑破破坏神】高画质重置版爆笑暗黑画面对比，同人Q版动画Diablo2大菠萝,4.8万 ,57,653,28,90,319,2021-10-01,https://www.bilibili.com/video/BV1TL411s7tg
暗黑破坏神II,《暗黑破坏神4》4.3一些场景演示,2934 ,8,86,1,4,3,2022-04-03,https://www.bilibili.com/video/BV1494y1o7Fd
暗黑破坏神II,【暗黑破坏神2：狱火重生】4/15开启2.4！4/29开放天梯！ 2.4版天拳丁大翻身？一招无脑扫光红门？天堂之拳居然有这么夸张的BUG？圣光烧尽邪恶,2814 ,3,27,7,8,10,2022-03-30,https://www.bilibili.com/video/BV1di4y1D7F1
暗黑破坏神II,“这样的野蛮人太爽”《暗黑破坏神 4》与《暗黑破坏神 3》画面对比,12.3万 ,221,214,10,87,110,2019-11-04,https://www.bilibili.com/video/BV1dE411q746
暗黑破坏神II,老王上线 暗黑2重制版2.4死灵法师四环骷髅战士-土豪版//Diablo2R 2.4 NEC Raise Skeleton,3427 ,3,35,6,9,6,2022-03-31,https://www.bilibili.com/video/BV1TF41137u4
暗黑破坏神II,【暗黑破坏神剧情】毁灭之王巴尔终被冒险者们击败，大天使泰瑞尔一剑击碎世界之石，暗黑二剧情完结,9.8万 ,500,3339,2428,644,24,2019-06-28,https://www.bilibili.com/video/BV1Dx411d71R
暗黑破坏神II,CSGO模改:Diablo Svip,6.3万 ,155,2612,114,329,190,2021-09-28,https://www.bilibili.com/video/BV1jL4y1z7Cp
暗黑破坏神II,2019暴雪嘉年华上来直接开大！暗黑破坏神4的CG，现场沸腾了！,16.2万 ,49,343,47,100,48,2019-11-01,https://www.bilibili.com/video/BV1ME411t7Y8
暗黑破坏神II,【STEAM每日情报】CDPR开发人员加盟《暗黑破坏神4》+烂橘子改名EA Desktop App,5.8万 ,241,3670,262,188,80,2020-09-15,https://www.bilibili.com/video/BV1TK4y1a7AP
暗黑破坏神II,【爆笑暗黑破破坏神】世界之石要塞The World Stone Keep _ DiabLoL Ep40同人Q版动画Diablo2大菠萝,4.1万 ,46,751,14,45,82,2021-12-11,https://www.bilibili.com/video/BV1gR4y1x7Kg
game_name,title,view,dm,like,coin,collect,share,upload_date,url
暗黑破坏神II,【中文配音】《暗黑破坏神IV》 游戏CG宣传片：拜命三归 1080P视频,9.8万 ,519,825,208,738,2570,2019-11-02,https://www.bilibili.com/video/BV1ME411t7HX
暗黑破坏神II,【暗黑破坏神】2代剧情（上）：三大魔神将要复活 人类英雄再出击,12.2万 ,562,4305,2524,1281,155,2021-01-08,https://www.bilibili.com/video/BV1Zo4y1d7mm
暗黑破坏神II,【暗黑破坏神剧情】奈非天力量觉醒，面对大魔神也将毫无畏惧！【第十二期】,6.1万 ,1015,2792,1984,503,19,2019-08-05,https://www.bilibili.com/video/BV12t411M7KH
暗黑破坏神II,【暗黑破坏神剧情】神秘陨星降临庇护之地，缺带来了地狱里的恶魔，冒险者再次集结拯救庇护之地【第九期】,9.3万 ,697,2445,1579,486,28,2019-07-06,https://www.bilibili.com/video/BV1w4411w72m
暗黑破坏神II,《暗黑破坏神剧情》冒险者初遇屠夫，李奥瑞克王，迪亚波罗阴谋逐渐展开【第二期】,24.0万 ,521,6516,4444,1593,86,2019-06-05,https://www.bilibili.com/video/BV1x4411M7z5
暗黑破坏神II,【暗黑破坏神剧情】震惊！罪恶之王阿兹莫丹是被Rap死的【第十一期下集】,6.3万 ,595,3324,2985,596,14,2019-08-01,https://www.bilibili.com/video/BV1Ht411F7AS
暗黑破坏神II,【暗黑破坏神】1代剧情：崔斯特姆的BGM响起的那一刻 爷青回,9.3万 ,567,3658,2215,1344,251,2020-12-30,https://www.bilibili.com/video/BV1Tt4y1C7Wm
