game_name,title,view,dm,like,coin,collect,share,upload_date,url
星际争霸,星际争霸电影宣传片流出！-星际世界 -（#滑稽） by Chris Scubli,12.1万 ,376,292,98,908,308,2018-06-01,https://www.bilibili.com/video/BV1MW411N7tM
星际争霸,韩国星际1职业联赛选手大全，记录近两百个星际争霸1选手，记得这些曾经的传奇不,2.3万 ,306,545,353,421,97,2021-12-31,https://www.bilibili.com/video/BV1HF411i7ns
星际争霸,和平主义者能否通关 星际争霸 2: 自由之翼？,2.0万 ,88,424,30,173,70,2022-02-02,https://www.bilibili.com/video/BV1bT4y1k7cM
星际争霸,星际争霸1个打7个，重现当年激情,4.3万 ,337,584,38,79,28,2021-11-24,https://www.bilibili.com/video/BV1fb4y1q7kM
星际争霸,【萌新零基础星际争霸2教学】第三期：人类百科知识,7.0万 ,655,3030,1975,815,273,2019-02-05,https://www.bilibili.com/video/BV11b411r7Nf
星际争霸,当你以萌娘化的方式打开星际争霸人族是会发什什么？（第二弹）,11.0万 ,108,1350,302,1422,115,2018-04-25,https://www.bilibili.com/video/BV1NW411L7Q1
星际争霸,【星际争霸2】人族基础教学，萌新必看！第一课，好哥哥达蒙讲星际教学系列。,8.0万 ,211,2098,616,1157,286,2021-05-29,https://www.bilibili.com/video/BV1i44y1z7hJ
星际争霸,【星际争霸2】因子解析-杀戮机器人（6分）,5706 ,29,249,74,14,3,2022-03-16,https://www.bilibili.com/video/BV19U4y1o7mh
星际争霸,"星际争霸 宏图第一人勇哥 教科书一般的神族全体系打法,细节拉满",3080 ,11,171,53,14,2,2022-03-28,https://www.bilibili.com/video/BV1S94y1f7Wq
星际争霸,出新种族拉！！！！ 星际争霸2|StarCraft 2|THE KEIRON 重拾第一次玩星际争霸的快乐,4.0万 ,101,554,35,256,166,2021-12-01,https://www.bilibili.com/video/BV1jP4y137DN
星际争霸,星际争霸2 - 1.000 叉子 vs 3.600 小狗,12.5万 ,844,92,57,177,153,2017-12-05,https://www.bilibili.com/video/BV1bW411Y7NY
星际争霸,《星际争霸2》播报员：星际老男孩,11.3万 ,251,460,511,324,558,2017-08-30,https://www.bilibili.com/video/BV1tx411t7x2
星际争霸,《星际争霸II》3.13版本预览：全新合作任务指挥官菲尼克斯,11.3万 ,709,579,312,480,431,2017-04-26,https://www.bilibili.com/video/BV1Cx411U7U9
星际争霸,【星际争霸2】星际酒馆：刀锋女王的养成方法！,1.6万 ,87,542,169,47,34,2022-02-04,https://www.bilibili.com/video/BV1vT4y1C79p
星际争霸,【星际争霸2】达拉姆大乞丐,9806 ,8,824,63,105,70,2022-02-20,https://www.bilibili.com/video/BV1RY411V7Pi
星际争霸,【少拿原版糊弄我】05：星际争霸2版本改动前后对比,6.2万 ,359,2760,2452,1016,483,2019-07-20,https://www.bilibili.com/video/BV1Ct411n7YE
星际争霸,为什么玩星际的人视力不好？星际争霸到底有多难玩？,10.1万 ,298,2230,376,533,399,2019-04-13,https://www.bilibili.com/video/BV1Fb411T7Cd
星际争霸,【星际老男孩】SOC年终总决赛星际争霸2 4进2,12.0万 ,3536,20,54,177,19,2015-01-19,https://www.bilibili.com/video/BV1Mx411A7by
星际争霸,《星际争霸II》萌新教学-虫族的开局流程和基本运营教学,10.0万 ,624,1300,610,1358,341,2018-04-01,https://www.bilibili.com/video/BV1gW411T7Gi
